Species,LON,LAT
bias,133.03125,34.004167
bias,133.04375,34.0125
bias,133.73125,34.029167
bias,133.73125,34.029167
bias,133.64375,34.054167
bias,133.80625,34.020833
bias,133.84375,34.045833
bias,133.84375,34.045833
bias,133.94375,34.054167
bias,133.03125,34.1125
bias,133.84375,34.1375
bias,133.85625,34.145833
bias,133.94375,34.1125
bias,133.94375,34.1125
bias,133.88125,34.120833
bias,133.94375,34.154167
bias,133.06875,34.179167
bias,133.09375,34.229167
bias,133.73125,34.229167
bias,133.80625,34.179167
bias,133.80625,34.179167
bias,133.80625,34.179167
bias,133.80625,34.179167
bias,133.80625,34.179167
bias,133.80625,34.179167
bias,133.80625,34.195833
bias,133.78125,34.2375
bias,133.91875,34.195833
bias,133.15625,34.2625
bias,133.55625,34.2625
bias,133.93125,34.329167
bias,133.93125,34.329167
bias,133.06875,34.445833
bias,133.08125,34.470833
bias,133.46875,34.4875
bias,133.05625,34.570833
bias,133.19375,34.5625
bias,133.61875,34.570833
bias,133.91875,34.529167
bias,133.94375,34.545833
bias,133.98125,34.545833
bias,133.98125,34.545833
bias,133.95625,34.554167
bias,133.98125,34.554167
bias,133.98125,34.554167
bias,133.15625,34.5875
bias,133.18125,34.5875
bias,133.18125,34.5875
bias,133.18125,34.595833
bias,133.28125,34.629167
bias,133.28125,34.629167
bias,133.49375,34.604167
bias,133.49375,34.629167
bias,133.45625,34.654167
bias,133.64375,34.604167
bias,133.98125,34.654167
bias,134.15625,34.004167
bias,134.15625,34.0125
bias,134.19375,34.0125
bias,134.34375,34.054167
bias,134.40625,34.020833
bias,134.58125,34.029167
bias,134.51875,34.054167
bias,134.54375,34.0625
bias,134.55625,34.070833
bias,134.55625,34.070833
bias,134.55625,34.070833
bias,134.05625,34.1125
bias,134.03125,34.154167
bias,134.13125,34.120833
bias,134.13125,34.120833
bias,134.13125,34.120833
bias,134.15625,34.120833
bias,134.15625,34.129167
bias,134.15625,34.129167
bias,134.15625,34.1375
bias,134.20625,34.1625
bias,134.25625,34.1625
bias,134.35625,34.1625
bias,134.09375,34.170833
bias,134.08125,34.220833
bias,134.08125,34.220833
bias,134.08125,34.220833
bias,134.20625,34.1875
bias,134.31875,34.204167
bias,134.30625,34.220833
bias,134.43125,34.204167
bias,134.40625,34.220833
bias,134.40625,34.220833
bias,134.50625,34.179167
bias,134.50625,34.179167
bias,134.63125,34.204167
bias,134.63125,34.204167
bias,134.70625,34.245833
bias,134.74375,34.2625
bias,134.69375,34.270833
bias,134.69375,34.270833
bias,134.69375,34.270833
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.66875,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.69375,34.279167
bias,134.91875,34.254167
bias,134.09375,34.370833
bias,134.14375,34.370833
bias,134.84375,34.354167
bias,134.23125,34.429167
bias,134.18125,34.479167
bias,134.21875,34.495833
bias,134.33125,34.454167
bias,134.31875,34.470833
bias,134.34375,34.4875
bias,134.03125,34.5625
bias,134.00625,34.570833
bias,134.00625,34.570833
bias,134.00625,34.570833
bias,134.00625,34.570833
bias,134.23125,34.520833
bias,134.30625,34.504167
bias,134.30625,34.504167
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.30625,34.5125
bias,134.31875,34.5125
bias,134.31875,34.520833
bias,134.31875,34.520833
bias,134.35625,34.520833
bias,134.26875,34.529167
bias,134.30625,34.529167
bias,134.28125,34.5375
bias,134.30625,34.5375
bias,134.30625,34.5375
bias,134.34375,34.545833
bias,134.34375,34.554167
bias,134.93125,34.504167
bias,134.93125,34.5375
bias,134.16875,34.6125
bias,135.15625,34.0125
bias,135.13125,34.070833
bias,135.49375,34.0125
bias,135.49375,34.0125
bias,135.56875,34.0125
bias,135.59375,34.0125
bias,135.51875,34.054167
bias,135.56875,34.054167
bias,135.60625,34.054167
bias,135.60625,34.054167
bias,135.51875,34.0625
bias,135.63125,34.004167
bias,135.63125,34.029167
bias,135.66875,34.0375
bias,135.79375,34.020833
bias,135.80625,34.020833
bias,135.78125,34.045833
bias,135.85625,34.0625
bias,135.89375,34.054167
bias,135.89375,34.054167
bias,135.89375,34.054167
bias,135.33125,34.104167
bias,135.33125,34.104167
bias,135.33125,34.104167
bias,135.33125,34.104167
bias,135.33125,34.104167
bias,135.41875,34.1375
bias,135.54375,34.1125
bias,135.61875,34.1625
bias,135.61875,34.1625
bias,135.63125,34.104167
bias,135.70625,34.1625
bias,135.80625,34.120833
bias,135.80625,34.120833
bias,135.80625,34.120833
bias,135.78125,34.145833
bias,135.80625,34.145833
bias,135.86875,34.1625
bias,135.93125,34.095833
bias,135.90625,34.1125
bias,135.91875,34.129167
bias,135.91875,34.129167
bias,135.98125,34.129167
bias,135.98125,34.129167
bias,135.98125,34.129167
bias,135.98125,34.1375
bias,135.98125,34.154167
bias,135.98125,34.154167
bias,135.90625,34.1625
bias,135.90625,34.1625
bias,135.14375,34.1875
bias,135.15625,34.229167
bias,135.15625,34.229167
bias,135.23125,34.229167
bias,135.41875,34.220833
bias,135.41875,34.220833
bias,135.41875,34.2375
bias,135.53125,34.179167
bias,135.59375,34.2125
bias,135.61875,34.220833
bias,135.66875,34.170833
bias,135.69375,34.170833
bias,135.64375,34.204167
bias,135.69375,34.204167
bias,135.90625,34.170833
bias,135.90625,34.170833
bias,135.90625,34.170833
bias,135.90625,34.170833
bias,135.90625,34.170833
bias,135.91875,34.170833
bias,135.91875,34.170833
bias,135.93125,34.179167
bias,135.95625,34.179167
bias,135.99375,34.195833
bias,135.96875,34.204167
bias,135.96875,34.2125
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.96875,34.220833
bias,135.91875,34.229167
bias,135.96875,34.229167
bias,135.96875,34.229167
bias,135.96875,34.229167
bias,135.91875,34.2375
bias,135.91875,34.2375
bias,135.93125,34.2375
bias,135.93125,34.2375
bias,135.95625,34.2375
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.94375,34.245833
bias,135.95625,34.245833
bias,135.09375,34.304167
bias,135.09375,34.304167
bias,135.11875,34.3125
bias,135.13125,34.2625
bias,135.68125,34.329167
bias,135.91875,34.254167
bias,135.94375,34.254167
bias,135.93125,34.2625
bias,135.33125,34.3625
bias,135.39375,34.345833
bias,135.60625,34.370833
bias,135.60625,34.370833
bias,135.71875,34.354167
bias,135.86875,34.3875
bias,135.86875,34.3875
bias,135.98125,34.3875
bias,135.98125,34.3875
bias,135.98125,34.3875
bias,135.98125,34.3875
bias,135.59375,34.429167
bias,135.59375,34.429167
bias,135.59375,34.470833
bias,135.63125,34.454167
bias,135.64375,34.579167
bias,135.90625,34.529167
bias,135.90625,34.529167
bias,135.91875,34.529167
bias,135.91875,34.5375
bias,135.91875,34.5625
bias,135.96875,34.5625
bias,135.66875,34.595833
bias,135.63125,34.604167
bias,135.68125,34.604167
bias,135.70625,34.6375
bias,136.06875,34.004167
bias,136.10625,34.020833
bias,136.11875,34.054167
bias,136.13125,34.054167
bias,136.16875,34.0625
bias,136.16875,34.0625
bias,136.18125,34.0625
bias,136.18125,34.0625
bias,136.18125,34.0625
bias,136.24375,34.0625
bias,136.19375,34.079167
bias,136.25625,34.0125
bias,136.25625,34.0125
bias,136.01875,34.154167
bias,136.18125,34.1125
bias,136.26875,34.104167
bias,136.30625,34.1125
bias,136.36875,34.145833
bias,136.36875,34.145833
bias,136.30625,34.154167
bias,136.29375,34.1625
bias,136.29375,34.1625
bias,136.10625,34.170833
bias,136.10625,34.170833
bias,136.00625,34.179167
bias,136.00625,34.179167
bias,136.00625,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.09375,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.10625,34.179167
bias,136.11875,34.179167
bias,136.08125,34.1875
bias,136.09375,34.1875
bias,136.09375,34.1875
bias,136.10625,34.1875
bias,136.10625,34.204167
bias,136.10625,34.204167
bias,136.10625,34.204167
bias,136.11875,34.204167
bias,136.14375,34.1875
bias,136.14375,34.195833
bias,136.14375,34.204167
bias,136.19375,34.220833
bias,136.20625,34.220833
bias,136.33125,34.195833
bias,136.33125,34.195833
bias,136.55625,34.245833
bias,136.09375,34.254167
bias,136.00625,34.2625
bias,136.00625,34.2625
bias,136.11875,34.2625
bias,136.00625,34.270833
bias,136.00625,34.270833
bias,136.00625,34.2875
bias,136.08125,34.304167
bias,136.08125,34.3125
bias,136.10625,34.3125
bias,136.13125,34.254167
bias,136.14375,34.254167
bias,136.15625,34.2625
bias,136.15625,34.2625
bias,136.16875,34.270833
bias,136.16875,34.270833
bias,136.14375,34.2875
bias,136.14375,34.2875
bias,136.16875,34.295833
bias,136.16875,34.295833
bias,136.16875,34.295833
bias,136.18125,34.295833
bias,136.18125,34.295833
bias,136.35625,34.279167
bias,136.36875,34.279167
bias,136.36875,34.279167
bias,136.36875,34.279167
bias,136.51875,34.2625
bias,136.54375,34.279167
bias,136.54375,34.279167
bias,136.59375,34.3125
bias,136.61875,34.3125
bias,136.61875,34.320833
bias,136.78125,34.2625
bias,136.76875,34.270833
bias,136.76875,34.270833
bias,136.78125,34.270833
bias,136.78125,34.270833
bias,136.79375,34.270833
bias,136.80625,34.270833
bias,136.75625,34.295833
bias,136.90625,34.270833
bias,136.90625,34.279167
bias,136.90625,34.279167
bias,136.90625,34.279167
bias,136.90625,34.279167
bias,136.90625,34.279167
bias,136.90625,34.279167
bias,136.11875,34.345833
bias,136.09375,34.3625
bias,136.13125,34.345833
bias,136.21875,34.345833
bias,136.15625,34.354167
bias,136.16875,34.354167
bias,136.16875,34.354167
bias,136.33125,34.370833
bias,136.40625,34.3875
bias,136.59375,34.345833
bias,136.65625,34.3375
bias,136.74375,34.3375
bias,136.70625,34.345833
bias,136.65625,34.354167
bias,136.68125,34.4125
bias,136.86875,34.4125
bias,136.09375,34.420833
bias,136.16875,34.420833
bias,136.21875,34.454167
bias,136.23125,34.479167
bias,136.23125,34.479167
bias,136.24375,34.479167
bias,136.24375,34.479167
bias,136.24375,34.479167
bias,136.24375,34.4875
bias,136.26875,34.4875
bias,136.26875,34.4875
bias,136.81875,34.445833
bias,136.83125,34.470833
bias,136.80625,34.495833
bias,136.80625,34.495833
bias,136.88125,34.445833
bias,136.88125,34.445833
bias,136.91875,34.445833
bias,136.91875,34.445833
bias,136.05625,34.5125
bias,136.09375,34.554167
bias,136.09375,34.554167
bias,136.11875,34.579167
bias,136.19375,34.554167
bias,136.18125,34.579167
bias,136.30625,34.5125
bias,136.31875,34.5125
bias,136.26875,34.529167
bias,136.31875,34.529167
bias,136.36875,34.570833
bias,136.78125,34.504167
bias,136.43125,34.604167
bias,137.01875,34.579167
bias,137.03125,34.579167
bias,137.05625,34.645833
bias,137.15625,34.595833
bias,137.13125,34.6125
bias,138.21875,34.595833
bias,138.23125,34.595833
bias,138.23125,34.595833
bias,138.13125,34.654167
bias,138.83125,34.604167
bias,138.79375,34.6375
bias,138.89375,34.629167
bias,138.91875,34.654167
bias,138.99375,34.654167
bias,139.48125,34.054167
bias,139.50625,34.045833
bias,139.53125,34.054167
bias,139.53125,34.079167
bias,139.53125,34.079167
bias,139.53125,34.079167
bias,139.53125,34.079167
bias,139.56875,34.0875
bias,139.50625,34.095833
bias,139.55625,34.104167
bias,139.56875,34.104167
bias,139.51875,34.1125
bias,139.54375,34.1125
bias,139.54375,34.120833
bias,139.14375,34.195833
bias,139.14375,34.204167
bias,139.14375,34.204167
bias,139.13125,34.2125
bias,139.14375,34.220833
bias,139.15625,34.220833
bias,139.15625,34.220833
bias,139.15625,34.220833
bias,139.15625,34.229167
bias,139.20625,34.329167
bias,139.20625,34.329167
bias,139.21875,34.329167
bias,139.21875,34.329167
bias,139.25625,34.354167
bias,139.25625,34.3625
bias,139.25625,34.3625
bias,139.25625,34.370833
bias,139.28125,34.395833
bias,139.28125,34.404167
bias,139.28125,34.5125
bias,129.44375,34.704167
bias,131.80625,34.679167
bias,131.86875,34.729167
bias,131.86875,34.729167
bias,131.95625,34.7875
bias,132.03125,34.6875
bias,132.19375,34.6875
bias,132.19375,34.6875
bias,132.19375,34.6875
bias,132.19375,34.6875
bias,132.24375,34.6875
bias,132.21875,34.7125
bias,132.21875,34.7125
bias,132.38125,34.729167
bias,132.06875,34.7625
bias,132.09375,34.795833
bias,132.19375,34.779167
bias,132.19375,34.779167
bias,132.19375,34.779167
bias,132.20625,34.779167
bias,132.20625,34.779167
bias,132.19375,34.7875
bias,132.20625,34.7875
bias,132.21875,34.7875
bias,132.21875,34.7875
bias,132.20625,34.8125
bias,132.26875,34.7875
bias,132.38125,34.779167
bias,132.59375,34.754167
bias,132.88125,34.8125
bias,132.89375,34.8125
bias,132.06875,34.904167
bias,132.34375,34.845833
bias,132.28125,34.854167
bias,132.30625,34.854167
bias,132.30625,34.854167
bias,132.30625,34.854167
bias,132.30625,34.854167
bias,132.58125,34.895833
bias,132.59375,34.895833
bias,132.73125,34.8625
bias,132.68125,34.8875
bias,132.84375,34.8375
bias,132.85625,34.8375
bias,132.84375,34.854167
bias,132.96875,34.870833
bias,132.10625,34.920833
bias,132.09375,34.929167
bias,132.46875,34.9375
bias,132.46875,34.9375
bias,132.46875,34.9375
bias,132.46875,34.9375
bias,132.46875,34.9375
bias,132.46875,34.9375
bias,132.74375,34.9375
bias,132.71875,34.945833
bias,132.98125,34.929167
bias,132.90625,34.954167
bias,132.45625,35.020833
bias,132.43125,35.054167
bias,132.60625,35.0375
bias,132.70625,35.070833
bias,132.81875,35.004167
bias,132.81875,35.004167
bias,132.81875,35.029167
bias,132.81875,35.029167
bias,132.78125,35.045833
bias,132.78125,35.045833
bias,132.78125,35.045833
bias,132.79375,35.054167
bias,132.83125,35.054167
bias,132.96875,35.070833
bias,132.96875,35.079167
bias,132.96875,35.079167
bias,132.34375,35.095833
bias,132.54375,35.095833
bias,132.50625,35.120833
bias,132.50625,35.120833
bias,132.51875,35.129167
bias,132.61875,35.129167
bias,132.61875,35.1375
bias,132.61875,35.1375
bias,132.61875,35.1375
bias,132.61875,35.1375
bias,132.61875,35.1375
bias,132.61875,35.1375
bias,132.53125,35.154167
bias,132.63125,35.120833
bias,132.63125,35.129167
bias,132.63125,35.129167
bias,132.64375,35.129167
bias,132.63125,35.1375
bias,132.63125,35.1375
bias,132.63125,35.1375
bias,132.78125,35.120833
bias,132.86875,35.154167
bias,132.50625,35.2125
bias,132.74375,35.2375
bias,132.78125,35.1875
bias,132.78125,35.1875
bias,132.78125,35.1875
bias,132.88125,35.2375
bias,132.74375,35.295833
bias,132.74375,35.295833
bias,132.79375,35.3125
bias,133.18125,34.729167
bias,133.14375,34.7375
bias,133.35625,34.670833
bias,133.35625,34.670833
bias,133.35625,34.670833
bias,133.36875,34.670833
bias,133.35625,34.679167
bias,133.29375,34.7375
bias,133.29375,34.7375
bias,133.39375,34.7375
bias,133.39375,34.7375
bias,133.93125,34.679167
bias,133.93125,34.679167
bias,133.93125,34.679167
bias,133.93125,34.6875
bias,133.94375,34.695833
bias,133.91875,34.729167
bias,133.95625,34.7375
bias,133.89375,34.745833
bias,133.24375,34.8125
bias,133.24375,34.8125
bias,133.46875,34.779167
bias,133.50625,34.770833
bias,133.50625,34.770833
bias,133.61875,34.795833
bias,133.86875,34.7625
bias,133.93125,34.795833
bias,133.93125,34.795833
bias,133.03125,34.845833
bias,133.03125,34.845833
bias,133.21875,34.854167
bias,133.21875,34.854167
bias,133.21875,34.854167
bias,133.21875,34.854167
bias,133.21875,34.854167
bias,133.21875,34.854167
bias,133.20625,34.8625
bias,133.20625,34.8625
bias,133.13125,34.895833
bias,133.30625,34.845833
bias,133.45625,34.9125
bias,133.45625,34.9125
bias,133.56875,34.854167
bias,133.56875,34.854167
bias,133.60625,34.895833
bias,133.55625,34.904167
bias,133.55625,34.904167
bias,133.53125,34.9125
bias,133.64375,34.870833
bias,133.91875,34.854167
bias,133.93125,34.8875
bias,133.94375,34.9125
bias,133.26875,34.9375
bias,133.48125,34.979167
bias,133.41875,34.9875
bias,133.43125,34.995833
bias,133.54375,34.920833
bias,133.56875,34.9375
bias,133.56875,34.9375
bias,133.61875,34.945833
bias,133.54375,34.954167
bias,133.51875,34.9625
bias,133.68125,34.9625
bias,133.90625,34.970833
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.08125,35.0375
bias,133.05625,35.045833
bias,133.05625,35.045833
bias,133.05625,35.045833
bias,133.06875,35.045833
bias,133.06875,35.045833
bias,133.06875,35.045833
bias,133.05625,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.08125,35.054167
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.03125,35.0625
bias,133.04375,35.0625
bias,133.04375,35.0625
bias,133.05625,35.0625
bias,133.05625,35.0625
bias,133.05625,35.0625
bias,133.05625,35.0625
bias,133.05625,35.0625
bias,133.05625,35.0625
bias,133.06875,35.0625
bias,133.10625,35.0625
bias,133.10625,35.0625
bias,133.05625,35.070833
bias,133.05625,35.070833
bias,133.05625,35.070833
bias,133.11875,35.070833
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.06875,35.079167
bias,133.13125,35.0375
bias,133.23125,35.0625
bias,133.23125,35.0625
bias,133.23125,35.0625
bias,133.26875,35.079167
bias,133.36875,35.079167
bias,133.86875,35.0375
bias,133.03125,35.1625
bias,133.21875,35.095833
bias,133.21875,35.104167
bias,133.18125,35.154167
bias,133.18125,35.154167
bias,133.18125,35.1625
bias,133.18125,35.1625
bias,133.68125,35.1125
bias,133.68125,35.1125
bias,133.71875,35.1375
bias,133.99375,35.129167
bias,133.01875,35.170833
bias,133.10625,35.2125
bias,133.18125,35.170833
bias,133.26875,35.229167
bias,133.28125,35.229167
bias,133.31875,35.245833
bias,133.31875,35.245833
bias,133.34375,35.245833
bias,133.43125,35.195833
bias,133.39375,35.220833
bias,133.43125,35.220833
bias,133.39375,35.2375
bias,133.53125,35.1875
bias,133.59375,35.1875
bias,133.55625,35.204167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.51875,35.229167
bias,133.53125,35.229167
bias,133.54375,35.2375
bias,133.68125,35.179167
bias,133.81875,35.1875
bias,133.81875,35.1875
bias,133.81875,35.195833
bias,133.79375,35.2125
bias,133.81875,35.2375
bias,133.81875,35.2375
bias,133.81875,35.2375
bias,133.75625,35.245833
bias,133.83125,35.245833
bias,133.95625,35.195833
bias,133.96875,35.204167
bias,133.93125,35.220833
bias,133.33125,35.329167
bias,133.56875,35.254167
bias,133.66875,35.320833
bias,133.66875,35.320833
bias,133.86875,35.3125
bias,133.99375,35.2625
bias,133.99375,35.279167
bias,133.89375,35.3125
bias,133.98125,35.3125
bias,133.93125,35.320833
bias,133.94375,35.320833
bias,133.94375,35.320833
bias,134.00625,34.7375
bias,134.19375,34.720833
bias,134.20625,34.720833
bias,134.14375,34.745833
bias,134.14375,34.745833
bias,134.26875,34.729167
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.33125,34.745833
bias,134.35625,34.7625
bias,134.43125,34.7625
bias,134.44375,34.7625
bias,134.44375,34.7625
bias,134.44375,34.7625
bias,134.44375,34.7625
bias,134.44375,34.7625
bias,134.49375,34.770833
bias,134.40625,34.804167
bias,134.48125,34.804167
bias,134.48125,34.804167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.85625,34.829167
bias,134.24375,34.870833
bias,134.24375,34.870833
bias,134.05625,34.929167
bias,134.09375,34.929167
bias,134.13125,34.929167
bias,134.20625,34.929167
bias,134.35625,34.979167
bias,134.35625,34.995833
bias,134.39375,34.929167
bias,134.40625,34.9375
bias,134.63125,34.945833
bias,134.63125,34.979167
bias,134.38125,35.020833
bias,134.60625,35.029167
bias,134.64375,35.054167
bias,134.65625,35.0625
bias,134.65625,35.0625
bias,134.74375,35.0625
bias,134.74375,35.0625
bias,134.65625,35.070833
bias,134.65625,35.070833
bias,134.65625,35.070833
bias,134.65625,35.070833
bias,134.65625,35.070833
bias,134.93125,35.0625
bias,134.08125,35.120833
bias,134.20625,35.1125
bias,134.20625,35.1375
bias,134.20625,35.1375
bias,134.15625,35.145833
bias,134.15625,35.154167
bias,134.15625,35.1625
bias,134.15625,35.1625
bias,134.16875,35.1625
bias,134.54375,35.145833
bias,134.55625,35.154167
bias,134.68125,35.1125
bias,134.85625,35.0875
bias,134.06875,35.170833
bias,134.11875,35.204167
bias,134.11875,35.204167
bias,134.11875,35.2375
bias,134.13125,35.245833
bias,134.28125,35.220833
bias,134.29375,35.220833
bias,134.29375,35.229167
bias,134.29375,35.2375
bias,134.40625,35.170833
bias,134.43125,35.170833
bias,134.40625,35.179167
bias,134.40625,35.179167
bias,134.41875,35.179167
bias,134.41875,35.179167
bias,134.43125,35.179167
bias,134.43125,35.179167
bias,134.45625,35.2375
bias,134.45625,35.2375
bias,134.46875,35.2375
bias,134.46875,35.2375
bias,134.46875,35.2375
bias,134.39375,35.245833
bias,134.39375,35.245833
bias,134.50625,35.195833
bias,134.53125,35.220833
bias,134.51875,35.2375
bias,134.53125,35.2375
bias,134.53125,35.2375
bias,134.51875,35.245833
bias,134.53125,35.245833
bias,134.53125,35.245833
bias,134.81875,35.170833
bias,134.79375,35.179167
bias,134.76875,35.245833
bias,134.03125,35.270833
bias,134.03125,35.270833
bias,134.00625,35.3125
bias,134.08125,35.320833
bias,134.23125,35.270833
bias,134.20625,35.304167
bias,134.21875,35.3125
bias,134.33125,35.270833
bias,134.36875,35.295833
bias,134.28125,35.329167
bias,134.39375,35.254167
bias,134.43125,35.295833
bias,134.51875,35.279167
bias,134.51875,35.279167
bias,134.54375,35.2875
bias,134.54375,35.2875
bias,134.60625,35.295833
bias,134.66875,35.2875
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.704167
bias,135.15625,34.7125
bias,135.15625,34.7125
bias,135.15625,34.7125
bias,135.15625,34.7125
bias,135.15625,34.7125
bias,135.23125,34.729167
bias,135.23125,34.729167
bias,135.69375,34.745833
bias,135.98125,34.729167
bias,135.98125,34.729167
bias,135.98125,34.729167
bias,135.98125,34.729167
bias,135.98125,34.729167
bias,135.94375,34.745833
bias,135.94375,34.745833
bias,135.11875,34.820833
bias,135.26875,34.7625
bias,135.26875,34.7625
bias,135.28125,34.7625
bias,135.28125,34.7625
bias,135.28125,34.7625
bias,135.26875,34.770833
bias,135.26875,34.770833
bias,135.26875,34.770833
bias,135.31875,34.820833
bias,135.68125,34.754167
bias,135.66875,34.795833
bias,135.71875,34.820833
bias,135.99375,34.7625
bias,135.90625,34.820833
bias,135.21875,34.8875
bias,135.46875,34.845833
bias,135.46875,34.845833
bias,135.49375,34.8625
bias,135.49375,34.8625
bias,135.41875,34.895833
bias,135.19375,34.979167
bias,135.80625,34.970833
bias,135.80625,34.970833
bias,135.79375,34.9875
bias,135.33125,35.070833
bias,135.68125,35.054167
bias,135.78125,35.004167
bias,135.84375,35.070833
bias,135.08125,35.129167
bias,135.08125,35.129167
bias,135.14375,35.1375
bias,135.36875,35.1125
bias,135.33125,35.1375
bias,135.69375,35.095833
bias,135.79375,35.104167
bias,135.76875,35.1125
bias,135.78125,35.1125
bias,135.76875,35.120833
bias,135.80625,35.145833
bias,135.80625,35.145833
bias,135.80625,35.145833
bias,135.86875,35.154167
bias,135.86875,35.154167
bias,135.86875,35.154167
bias,135.88125,35.145833
bias,135.16875,35.170833
bias,135.16875,35.170833
bias,135.33125,35.229167
bias,135.30625,35.245833
bias,135.71875,35.245833
bias,135.86875,35.170833
bias,135.79375,35.229167
bias,135.80625,35.229167
bias,135.91875,35.179167
bias,135.88125,35.195833
bias,135.90625,35.2125
bias,135.89375,35.220833
bias,135.89375,35.220833
bias,135.89375,35.220833
bias,135.89375,35.220833
bias,135.91875,35.220833
bias,135.89375,35.229167
bias,135.88125,35.2375
bias,135.88125,35.2375
bias,135.10625,35.3125
bias,135.10625,35.329167
bias,135.23125,35.3125
bias,135.23125,35.3125
bias,135.25625,35.3125
bias,135.48125,35.295833
bias,135.48125,35.295833
bias,135.46875,35.304167
bias,135.48125,35.304167
bias,135.48125,35.304167
bias,135.48125,35.304167
bias,135.60625,35.2875
bias,135.50625,35.304167
bias,135.73125,35.270833
bias,135.73125,35.270833
bias,135.73125,35.270833
bias,135.69375,35.279167
bias,135.73125,35.279167
bias,135.70625,35.295833
bias,135.70625,35.304167
bias,135.68125,35.329167
bias,135.83125,35.304167
bias,135.75625,35.320833
bias,135.86875,35.320833
bias,135.86875,35.329167
bias,135.91875,35.254167
bias,135.90625,35.320833
bias,136.26875,34.695833
bias,136.26875,34.695833
