"londd","latdd"
23.7531808596412,-33.0208135696127
23.7613904672116,-32.9806182403489
23.7375716950754,-33.0468234655596
23.7598171838652,-33.0654905813662
23.7251646723133,-33.0606954160295
20.849219328859,-33.2874946237029
20.8615776431923,-33.2424104428105
20.8829776608172,-33.2265805858894
20.8742384442911,-33.2295245905714
20.8314531172551,-33.2219261466571
19.3865453250166,-33.0312396180731
19.5198000892159,-32.9484880088354
19.4472460550471,-33.00825974611
19.4627836262797,-32.9428453339077
19.2154342296832,-33.688355293502
19.1843998792982,-33.6694809696925
19.2579859733963,-33.6629287583512
19.2317941929866,-33.7711303204951
19.3575003124112,-33.7644963447694
19.3695076686804,-33.746166754961
19.3436780277797,-33.7854022660871
19.2985501317345,-33.6985962806866
19.3542663880857,-33.7019440907044
23.3160408917201,-33.623128770112
23.2901955163088,-33.6479875925882
23.3383160652844,-33.6620587750208
23.3474582671439,-33.6057290771725
23.3348845489807,-33.5988237523054
23.3643504209137,-33.5740356644411
23.2943248564954,-33.566353242794
23.3435793423178,-33.621062556278
23.3252198594306,-33.62090782284
23.3488534377339,-33.610926383147
23.2995176526169,-33.5912677499698
23.31070907229,-33.6504033972052
23.3995383756002,-33.5770053872551
23.3842660349924,-33.6221342856725
23.3578607706353,-33.587872921843
23.310332846392,-33.6093965743082
23.3461158164022,-33.5998884172467
23.9149049669569,-33.4468921512616
23.8863843017127,-33.4507644117288
23.8502890484658,-33.4648544661887
23.8988980415016,-33.368638525106
23.8769005496343,-33.4414118467774
23.9115481100193,-33.3876198076215
23.8753942354071,-33.4454846013365
23.8658507622369,-33.4161730450317
23.9091878122222,-33.4509189288123
23.924619694938,-33.4531071700854
23.909828701443,-33.4565411409335
23.954130931897,-33.4206218690081
23.9827726311785,-33.4227352276612
23.9618758156272,-33.4050719619655
23.9686401270041,-33.3922966829977
24.0117132079332,-33.4389098904803
23.9622008712227,-33.4808281926223
19.1770437333472,-33.6857978792256
20.7990825485028,-33.7856521450263
20.8659107009443,-33.7149379132166
20.8517769508799,-33.7741180910692
20.8353525996394,-33.788038122802
20.8611123795267,-33.7065867526187
20.7894436808201,-33.7693194262543
20.5969983724755,-33.2721151251057
20.7481399878626,-33.1910276392298
20.7454366217516,-33.1739457557163
20.7672865145914,-33.259422776687
20.7240397497994,-33.2717472175397
20.6851425771918,-33.1765935885152
19.4916904640142,-33.1342276795711
19.4754523070445,-33.1896530848193
19.4901359633459,-33.1830711859279
19.473187441351,-33.1646537766922
19.551244792535,-33.247748869772
19.515708324031,-33.1734659666018
19.505170361653,-33.2406431992697
19.4511278874007,-33.1885365468404
19.4886561657498,-33.2256769713331
19.4387133267671,-33.1559533688454
23.5408126766635,-33.3477142833471
19.169364327426,-33.7013203282085
19.2027029463732,-32.4604625476515
22.1880789336068,-33.3391530861537
22.1665118548106,-33.3353401263383
19.1400889467355,-33.6380160168149
23.0055494764372,-33.574673715434
22.9196968631912,-33.5617243237133
23.0018917221901,-33.6397891373765
23.7581338058626,-32.969848458171
23.7181689494774,-33.0455824351283
23.7731126330205,-32.9687965838816
23.7084016361134,-32.9959169102785
23.4577160581825,-33.4431616224702
23.4647261613607,-33.3598447633022
23.4171185784833,-33.3805349331508
23.4585165293533,-33.3896786288517
23.3931958515552,-33.3518891147031
23.4161277120309,-33.3926470116871
23.4542040401474,-33.3648054668373
21.0501217857738,-33.512971991524
21.0838908750984,-33.470566386763
21.0626354342615,-33.4747278844463
21.0136168335109,-33.4921826758413
21.0797082212279,-33.5447296047927
21.0865362442526,-33.5136649474912
21.083923793842,-33.5242471792903
19.5394157047561,-33.2458487457632
19.5026062401896,-33.2114775611535
19.6720415815515,-33.1072759418311
19.7015956002,-33.1762550473838
22.2027254520664,-33.364800015838
22.1906602342473,-33.362115280671
22.1418423211948,-33.3331629537289
22.2082544421805,-33.4125999706247
22.184155401038,-33.374909115632
22.19823554858,-33.4094520722135
22.1471231220261,-33.4023238565671
22.1984039214104,-33.3510283629186
19.3599649806581,-32.9936807335959
19.3025196074638,-33.0013237132364
19.3589579837769,-33.0629239265202
19.3655788064525,-33.0266844118498
19.2975628410894,-33.0102383749158
19.3618284038771,-33.0231564005884
19.3518990053014,-33.0492656033523
19.2672952240667,-32.9638471317273
19.301547795874,-33.0404900971819
19.3288240439854,-32.9751485279481
19.3295808049897,-33.0190792475381
19.1618762683729,-33.6976115464168
19.541905034422,-33.8895857926096
19.5443904733565,-33.9764979903223
19.5475012985542,-33.8775472813156
19.5207367861438,-33.946550169644
19.5922937163274,-33.908632938846
19.2890792286164,-32.5249080437516
19.2508006521882,-32.4968310559356
21.5014792320729,-33.3664132804432
21.5418176690527,-33.369235637729
21.5054207169712,-33.3742890504887
21.5015173242502,-33.3079212601976
19.2603455862495,-32.3367423158287
19.2611978950677,-32.3598071149
19.2800031140782,-32.3646889977194
19.2482173413336,-32.1711878604637
19.1922217821768,-32.1746227362548
19.248982648855,-33.3597926489292
19.233025204421,-33.3262749885647
19.2422799242941,-32.3761075871484
19.2702484988617,-32.5030182782737
19.2311664393927,-32.5103276093239
19.2209294937412,-32.5127279298985
19.181741832086,-32.5606734191449
20.6283868596814,-33.2795967203341
20.7819159669383,-33.443765071528
19.608231794902,-33.1619846696873
19.6496114584692,-33.1796097466387
19.6374079194785,-33.1359217427568
19.6697711344949,-33.1905792510994
20.672288963926,-33.4238529090174
20.6757896206724,-33.4199325914568
20.6228551159465,-33.4707485159189
20.6831719076288,-33.4667719071348
20.6419041712991,-33.4279975237371
20.7197142583989,-33.4284298361317
20.6717488920475,-33.4303191397721
20.7197045199908,-33.4712271254529
20.770240190575,-33.2934524986214
20.6252437735702,-33.4717725989428
20.6446567334616,-33.4268888398306
20.6528487824892,-33.2338796734194
20.4126602264987,-33.3367530910997
19.7143464175855,-33.5699195430931
19.4253382128776,-33.0327753235484
19.4099567236966,-33.0339781561159
19.3590397070972,-32.9926447609737
23.3885107765832,-33.5744658747474
23.3853509440654,-33.5824857424236
23.3324188188958,-33.6092707826161
23.3188438451123,-33.5921105108131
23.3134949780469,-33.575036778681
23.3528541079675,-33.6275899018933
23.3368707261132,-33.5770205576159
23.2927240160656,-33.6235859815284
23.3460688195694,-33.626587779968
23.3580864709514,-33.6058263094127
23.2768849527965,-33.630427249807
23.2956211461666,-33.5952419501916
23.336516993503,-33.5919251614027
23.3056361801411,-33.5759301432399
20.8213708029752,-33.7366240319182
20.7548579171673,-33.7498999402403
20.8128873649658,-33.7416208494707
20.7605652834829,-33.7172947688998
20.7917482278682,-33.7405483919709
20.7285540198154,-33.7725599665475
20.6015915010693,-33.236381831007
20.6173634116809,-33.1882824108451
20.5699837115259,-33.1924466837253
20.6500129124625,-33.1925684687682
20.6749188225166,-33.2125782501594
20.7078280295152,-33.2377072461928
20.7533278511307,-33.2253553014267
20.7046519692726,-33.1976212306973
23.8349569137973,-32.9862330830554
23.810301355185,-32.9703725803709
23.7949003254213,-33.0464532024878
23.8408712998592,-33.0489382747571
23.8905414184584,-33.0688824350844
23.7506759354733,-33.0738545059263
23.8061663712664,-33.0533944136519
23.7213383969291,-33.0581041878136
23.7389238978439,-33.0914915095605
23.7304141203389,-33.0833568696687
23.7580065490287,-33.1285117149883
23.5397187930262,-33.4220976799484
23.5199235401228,-33.4120290314229
23.4949340142411,-33.3896484131199
23.4742548211013,-33.3850892211647
23.560054164309,-33.4003680356425
23.4761012742445,-33.4305305053638
23.5652322114846,-33.3735031010331
23.5091176715801,-33.4133051275257
23.4681580665604,-33.3538002370708
23.4742646712559,-33.3811608690853
23.4992882125853,-33.3481881454308
23.5042677841289,-33.4325468698023
23.4623255385067,-33.4360681990116
23.4482540798866,-33.4266363526192
23.5126523682791,-33.3707494969693
23.427193408981,-33.4265969502303
23.5069245023318,-33.3740732298727
23.4981366057582,-33.4307307397648
23.4109606246772,-33.4414473798183
21.5007798215598,-33.6402480383032
21.5238463405976,-33.6093797785993
21.4800495423879,-33.5952217434254
21.5168541467627,-33.6338166802712
21.4984295994052,-33.6193191137658
21.4558086930615,-33.5637979037855
21.4406889784262,-33.5914797029226
19.0864040632229,-31.7710009908509
21.0289873808417,-33.4928647567396
21.0503504942097,-33.4827287307587
21.0232746152328,-33.4701761394367
20.97209272407,-33.5041682374758
21.0201713753595,-33.5365507959966
20.9638287415215,-33.5157182933167
21.3539607854691,-33.5780334141963
21.3395768162393,-33.548544500743
22.2235711668962,-33.343999881193
22.2002048797476,-33.4217156830831
22.2055808022822,-33.4212301768018
22.1923958666148,-33.3853260707957
22.1544106349275,-33.4067140368149
22.2000647637249,-33.4146968079712
22.1786788100731,-33.3343686748752
22.1260135845252,-33.3663701081463
22.156936575625,-33.4069281176711
22.1715882426304,-33.396214154587
22.1497046662802,-33.3755580884422
22.1344287983235,-33.3504221950974
22.0981215531081,-33.36771255654
19.411118279404,-33.4903643730776
19.2048448244314,-33.7784777590818
19.1882226848881,-33.4638287883596
21.1063374609771,-33.3972891783342
21.1873230680171,-33.3757263621949
21.1922084562248,-33.4218000891703
21.1950726004271,-33.4220497483759
21.2024400637867,-33.3588278976753
21.1961331986571,-33.3463089353415
21.1633950673947,-33.3821718347353
21.131605814917,-33.3377811544025
21.2313251610202,-33.4124808448731
21.1917345320071,-33.3263406008958
21.1852031719116,-33.3852602690979
21.2053518731837,-33.4188418896561
21.1609320281175,-33.3914149140483
21.1913256404241,-33.4009789376679
21.2639421424483,-33.3226833204795
21.2087083853074,-33.3583545385151
21.2420506976162,-33.3446834371182
21.2245019475799,-33.3248899811703
21.1607651030262,-33.3762273271456
19.6235568255951,-32.9946359161027
19.7110857503899,-33.0029255248754
19.6421549860444,-33.0225510709015
19.6351287392267,-32.9269796063332
19.59629726097,-33.0014286889731
19.6447391010513,-32.9879274995271
19.6315061839261,-32.9460097968252
19.6811846425189,-33.0391613478753
19.6185400773352,-32.9707152477055
19.7057660203575,-32.9502335415558
24.3172971879867,-33.5672029972215
18.6919725369206,-32.7698277060063
19.4038026831616,-33.0557832068912
19.3458266909505,-32.9877748583126
19.1742898019663,-32.5879278739766
19.2399683330496,-32.5783069206021
19.1957518541022,-32.6126094289888
19.5064062342803,-34.2032083516056
19.3482850392553,-32.6269098510146
19.3365408946556,-32.6272778121521
19.3738002457656,-32.6315856456505
19.3275283002984,-32.5789970101892
19.4337585967629,-33.4725198646375
19.4291530953896,-33.4355890580024
19.4454517851015,-33.4578105762824
24.1319701747485,-33.4466795543321
19.5708104881494,-33.8749601595392
21.0328197235669,-33.5388403957747
21.0372407299644,-33.5479282250423
21.0425324613062,-33.5299743638997
21.0194063153882,-33.5470665628351
21.0833141807374,-33.4990720656393
21.0252957241348,-33.4852269313169
21.024215403757,-33.483033012621
21.1008603761354,-33.5444369582915
21.0671215369515,-33.5634359829883
21.0655025123452,-33.481423959829
21.062225537249,-33.500371750351
21.0021645979752,-33.5598247055067
21.0437718740207,-33.4774907275672
21.0488723848388,-33.5397785008755
21.0710148649803,-33.5333162459227
20.9760813409687,-33.5130365059869
20.9796780042387,-33.5381220388786
21.0691302942308,-33.5583571809102
21.0420611187024,-33.5354386976799
21.4047136628171,-33.228464863589
21.4374568914901,-33.2207717471403
21.3880735614701,-33.28250688308
21.4091025493545,-33.2790726707727
21.3324273697399,-33.3057013227716
21.3488246331475,-33.2499038243368
21.3668538578442,-33.2906259226565
21.371640055459,-33.2767863234534
21.3293181008502,-33.2982007940392
21.3235521280207,-33.3218098227111
21.4822988085401,-33.373340028882
21.5064224821171,-33.3752745436123
21.5133151585692,-33.3441025673999
21.4531829044474,-33.3247727411296
21.4628303563864,-33.366215455954
21.4656803263406,-33.3066976726521
21.5193915152131,-33.3936627946487
21.4797077361503,-33.303416756277
21.4757502972093,-33.3086263173521
21.4702406775961,-33.3679940446671
21.4903326324654,-33.3438367993357
21.5083568849005,-33.361166188118
21.481048008292,-33.369916959988
21.5312404485437,-33.3436960194214
21.5447544764923,-33.3152950150846
21.4873998330849,-33.3225997286513
20.7034801773437,-33.2975136741325
20.6770360413659,-33.220147227103
21.3481114757946,-33.3793961179006
22.1084023188138,-33.2815872004358
20.7989112385847,-33.4563623659323
20.8163432436939,-33.4595800032858
22.1616310680714,-33.3393021735521
19.2277365038702,-32.4403797868555
19.2453991788571,-32.4650855910154
19.4263242439926,-32.9507098117388
19.4308232506235,-32.9339210508326
19.4241776357143,-32.911593042383
19.3594241485614,-32.9555404471838
19.3716684047934,-32.8999416465033
22.2163773077269,-33.2450391133371
22.2554461289375,-33.284076092694
22.2737887639283,-33.3197000391566
22.2151557384777,-33.2970252115196
22.1638750573005,-33.3084374693008
22.1684759246242,-33.2612899450222
22.2226432798178,-33.2820924782959
22.2073517291173,-33.275099190101
22.2098262123996,-33.3359904436796
22.2449230656456,-33.2598015165003
22.0035752987684,-33.2494306177422
22.7662398677133,-33.6038893054231
22.7628375351922,-33.6126897660149
21.4485817985487,-33.3019452397925
21.4610643264995,-33.3473051855312
21.4619129094779,-33.3816944390395
21.4806100345152,-33.3131076689633
21.517916294056,-33.3221611404504
21.5084869645974,-33.3146957569848
20.6245077945412,-33.5184434497635
19.2882927509592,-32.5043304732098
19.3653801431879,-32.572061395445
19.2068336852733,-32.4257451706297
23.0181456177831,-33.5445868354513
22.9315941550406,-33.5645612571658
23.0356064065266,-33.539781880268
22.9626211558226,-33.5935301768444
23.911511558136,-33.5849594487864
19.5782393256555,-33.2228442282918
19.8580888888034,-33.683174678347
20.6693165792915,-33.4293848985898
20.6833035229006,-33.4934129713643
19.2730244029955,-32.3036174535948
19.1610100735248,-32.3468526836262
19.2037244979199,-32.3162753480114
19.2267952993559,-32.3310661618515
19.2521672700299,-32.3323895134096
19.1814063510419,-32.3672570477082
19.2365392236319,-32.4001870197635
19.2215805552453,-32.4909143275357
19.1651793677825,-32.4795787418456
19.1791722882836,-32.4883995858169
19.2805041923382,-32.3987156866994
19.2550693794434,-32.3720640017363
19.2872631877763,-32.3847198358505
19.1392071802895,-32.2211011819747
19.0948300383426,-32.1426942445244
23.8099780963529,-33.4143896126152
23.8307776038675,-33.4549164301203
24.078383057775,-33.0494045647084
24.0844390825332,-33.1059402488275
24.0756127658756,-33.0935635558423
22.7394253681357,-33.6269387226143
22.8070073253299,-33.530117232591
21.4800271508218,-33.3132882101051
21.5469241237296,-33.2962533155187
21.5060971656172,-33.2984976272975
21.5401612188555,-33.3368397204029
21.5365870561208,-33.3832194610527
21.5489077289672,-33.313676814218
19.2283666741029,-32.3821173824082
19.245107120403,-32.3874885973624
19.2452295548562,-32.3238943384717
19.2600952315797,-32.3520425129543
19.2942327037323,-32.3261369755724
19.2292339961939,-32.4055166008546
19.7772089030444,-33.6288605439635
19.8567691617544,-33.6006854854776
22.7635284830937,-33.3381089298436
22.7761500724162,-33.3954212453057
22.7767390380195,-33.378161272036
22.0884474316463,-33.3158947108286
22.0575857824199,-33.3049892371474
22.0840034127804,-33.2280250663357
22.0748547850233,-33.3341538289421
21.9564707614882,-33.284406724995
21.938885987916,-33.2467662353571
22.2189816803886,-33.2457238789658
22.1593417139119,-33.2664090160672
22.2932534249406,-33.2599100053822
22.3146414193026,-33.2442683697584
22.3148331896672,-33.2810060652522
22.2760078711753,-33.3108796308617
22.2670114612569,-33.2773394171456
22.310208503441,-33.2840492674559
22.292513423658,-33.2555039115948
22.263153137016,-33.2446181075395
22.2950546241589,-33.2952612831314
22.3869304674351,-33.3392329469835
22.4412247114294,-33.366815758613
22.402238337935,-33.3558613875108
22.4409169393395,-33.3369901964004
22.3698451464074,-33.3161984144748
22.353227113652,-33.373286866418
22.4418821171504,-33.3440384296589
22.3509354641698,-33.3191160077518
22.4310880498635,-33.3636176151383
22.3531344210199,-33.3770898641358
22.2293781254198,-33.326795087115
22.2960768542336,-33.2976284557107
22.0421522067152,-33.3342722655274
22.0406459966879,-33.2634270509369
22.0503655148624,-33.2965220156368
22.096743330771,-33.3091201145518
22.004121064717,-33.3093259658376
22.09427881723,-33.2669753128207
22.0070518796407,-33.3405552743328
22.0620619517118,-33.3281339610378
22.0360677379332,-33.2897416413939
21.9559202842851,-33.3318105688198
21.9801008994776,-33.2334253661223
22.2320554592488,-33.2555323240711
22.0712515672278,-33.2531746999361
21.9896659702725,-33.3408736342461
22.043936561063,-33.2923360163271
22.0382262671907,-33.3449095416992
21.9859959254685,-33.268913288992
22.0122311274428,-33.2585885737957
21.9430908009586,-33.2452513164467
22.2853989154324,-33.287197812397
22.2304740297235,-33.2682472399174
22.2166401788796,-33.2763840731718
22.2808829220803,-33.2793377960948
22.2337166557164,-33.3337403331307
22.9362471136545,-33.3909628951354
22.9456426715293,-33.3767461857852
22.9069589190147,-33.3776695555281
22.9122819053745,-33.3675485034324
22.9155184721136,-33.3734308197555
22.9340435268349,-33.4144632998082
22.8998666239344,-33.4079489576807
22.8138224394004,-33.3276688588923
22.7707737500957,-33.4047064892445
22.8051104485858,-33.3490719143358
22.8308826253592,-33.3249901091848
22.8268333549901,-33.3706698633823
22.8670670985757,-33.3686885732878
22.7966739414978,-33.3891229701871
22.8432854196206,-33.3976428932324
22.8377916616471,-33.3248424409832
22.8751522480929,-33.364144719502
22.2291900341949,-33.2249879488033
22.2565598643227,-33.285483646471
22.3108983319569,-33.2516679042326
22.5144069534885,-33.3220332637737
22.4887588932319,-33.2855373409986
22.4495900803189,-33.2965963156895
22.4690924222469,-33.2941110159308
22.4617143441439,-33.295959650142
22.1163865281045,-33.2755586410817
22.1273586835898,-33.2827805863554
22.0689633917968,-33.283024370771
22.052934225862,-33.3244334510658
22.0953106517335,-33.312208643373
22.4482391682277,-33.3495873177565
22.4794100820553,-33.3887020624577
22.4929606500342,-33.3693744217175
22.481758957388,-33.3301571803625
22.43126697346,-33.3850021854854
22.4383223409355,-33.3617557892455
22.4466336832297,-33.3189561122096
22.2077099674047,-33.2950518594785
22.7773842289663,-33.3458342854007
21.4911428366434,-33.6724038005546
21.5048752039634,-33.3916026123547
21.4900198522582,-33.3831172541613
21.5312587890727,-33.3692070072424
21.4521323294193,-33.3346355877342
21.4950055578762,-33.3160878677387
21.5236811678427,-33.3661484440332
21.5065031529385,-33.3422466144032
21.4638695895356,-33.3067878408153
21.4470200148291,-33.4265037546372
21.4629833053871,-33.3869361589487
20.7240368842604,-33.4147032597409
20.7473616126626,-33.4349019908672
20.7310984503971,-33.4212711851104
21.4594815481101,-33.6098799729086
21.5101472314437,-33.5700465409682
21.5931315293637,-33.6155608785953
21.619665306503,-33.6086205497944
21.5339300355268,-33.6419778108784
21.5404649929599,-33.4063790249424
21.5700401332918,-33.4047226842678
21.5035364830951,-33.3704499580654
21.5096237751721,-33.3979586443156
21.5406102419385,-33.337195793312
21.5003515770137,-33.393304978446
21.5738301952508,-33.3595216843792
21.240060122924,-33.3379681524589
21.4908034848822,-33.6304564110935
21.4616075143955,-33.6162490219288
21.5673653253131,-33.6125596224396
21.5291106260716,-33.645773167709
21.3044326319676,-33.3858155359515
21.5955076108184,-33.5866279927725
21.3414952766942,-33.3767038441347
21.3556202101317,-33.3295463856012
21.3189769431735,-33.317730881175
21.3963665309231,-33.2843355819639
21.3323122492888,-33.3245276896153
21.288204807804,-33.2601233360693
21.2783855291409,-33.241859212893
21.2874509380552,-33.3111530847996
21.2937636856818,-33.2646511970963
21.3187860143258,-33.2705120148434
21.5321303292037,-33.3376320225475
21.5447548950016,-33.3066145039806
21.4711115565057,-33.3794500905172
21.4289591620862,-33.558170776342
21.4518794139018,-33.5514806709178
21.5171652250914,-33.618027325402
21.5543218931313,-33.6341568878936
21.5823410281521,-33.5872500472981
21.5394756444823,-33.5747373659899
21.4479825587803,-33.2895364772788
21.5041806670055,-33.2907575093694
21.4105418064435,-33.5444115454248
21.4141414230159,-33.5766211495008
21.3207343476592,-33.3939527318086
21.3333085500859,-33.3496231995504
20.7276260114192,-33.3059741400043
20.7714190334846,-33.2704326201854
20.7631795415972,-33.2925060478748
20.6662097844016,-33.4171836956366
20.6453562445036,-33.4392122866856
20.7566542492295,-33.4103938940177
21.1144639997417,-33.420529643273
21.1223902518601,-33.4092881275807
21.0922966806646,-33.4076512040123
21.1739061701139,-33.4136860952461
21.1228251116137,-33.3499248846759
21.6119805358128,-33.3525307302623
21.6545162874861,-33.3349252609564
21.5674632296256,-33.365642379091
21.6286877233228,-33.4141034899046
21.6070852266262,-33.4123799141133
22.130833417126,-33.3033756923238
20.5913532597953,-33.4444982293546
21.5188582899244,-33.3476768708165
21.4739638875575,-33.3374445407176
22.827245316483,-33.5678031392628
22.8140688206722,-33.6282876274212
22.781911074576,-33.5565880671526
22.7964923504052,-33.6275518415151
22.7296427159375,-33.6082346404084
